date,latitude,longitude,Hazard,label,date_str
2023-05-03,30.171292382843696,81.55179748469084,Stable,0,2023-05-03
2023-12-31,26.430564093237656,83.06134975923077,Stable,0,2023-12-31
2022-11-29,28.367514535778696,83.24278459250255,Stable,0,2022-11-29
2021-09-12,29.75516103620999,85.82471943185169,Stable,0,2021-09-12
2023-09-30,30.278566650750324,81.23865973587374,Stable,0,2023-09-30
2021-08-10,29.159721806066766,88.08708083586052,Stable,0,2021-08-10
2021-10-29,30.32034325248241,81.01772748754601,Stable,0,2021-10-29
2021-09-11,27.089708882780187,86.96118355411569,Stable,0,2021-09-11
2021-11-27,27.86251849561406,86.61432873767666,Stable,0,2021-11-27
2021-09-16,27.00594639508134,87.35563365810495,Stable,0,2021-09-16
2022-06-27,27.02166055252529,87.12741857817622,Stable,0,2022-06-27
2021-05-14,28.85853770334556,88.27359577618712,Stable,0,2021-05-14
2023-06-07,27.74050664377564,83.752112689683,Stable,0,2023-06-07
2023-02-17,27.975331350929693,80.57071022823968,Stable,0,2023-02-17
2023-08-14,27.482085459189424,81.02646793689038,Stable,0,2023-08-14
2023-06-04,27.420542875784086,81.20748625024791,Stable,0,2023-06-04
2023-04-07,28.590895895624715,82.18890194911971,Stable,0,2023-04-07
2021-05-27,28.21466475829946,80.13635287679125,Stable,0,2021-05-27
2022-07-18,27.389826536755866,81.65401910664926,Stable,0,2022-07-18
2022-03-23,29.23632245377281,87.3847756649918,Stable,0,2022-03-23
2023-02-11,28.74903539961607,81.47069911418923,Stable,0,2023-02-11
2023-07-29,30.15915734090018,84.0889212774388,Stable,0,2023-07-29
2022-05-02,30.17774389328942,85.65739984379037,Stable,0,2022-05-02
2022-03-10,29.367443661317868,85.66477135620283,Stable,0,2022-03-10
2023-03-27,29.881967400913467,84.15209875861215,Stable,0,2023-03-27
2022-06-18,28.54935075453156,88.08970659122616,Stable,0,2022-06-18
2021-03-17,29.359879180586542,87.28713703677406,Stable,0,2021-03-17
2022-04-01,29.52563705385302,83.7433906245711,Stable,0,2022-04-01
2023-05-14,27.04907508027981,80.87869794637227,Stable,0,2023-05-14
2022-12-11,30.365149498578084,87.30292698784194,Stable,0,2022-12-11
2023-02-10,29.014515126648135,80.81231754381179,Stable,0,2023-02-10
2023-04-27,28.249846345629894,84.01113832753019,Stable,0,2023-04-27
2021-03-01,28.9395679802544,81.96164513404115,Stable,0,2021-03-01
2021-11-25,27.076868021811745,82.53286171677622,Stable,0,2021-11-25
2023-01-24,28.87466643354661,85.3568306946306,Stable,0,2023-01-24
2021-06-27,28.2916778412662,86.06579481025125,Stable,0,2021-06-27
2022-12-31,26.90341894956293,81.81404500389698,Stable,0,2022-12-31
2023-08-31,28.767720537216743,80.8364009674341,Stable,0,2023-08-31
2021-06-24,29.951034310898393,85.14191578201259,Stable,0,2021-06-24
2022-08-28,27.03163134495793,82.41905522800505,Stable,0,2022-08-28
2021-03-05,27.80511146800222,86.443852163722,Stable,0,2021-03-05
2023-04-19,28.565123573664543,84.12304739648492,Stable,0,2023-04-19
2023-08-30,28.98990916258199,83.65683005114656,Stable,0,2023-08-30
2021-11-04,29.560050506088903,83.49700202834562,Stable,0,2021-11-04
2021-08-07,27.577495348786677,80.1847707590333,Stable,0,2021-08-07
2022-08-01,28.932206551574733,82.93217674687561,Stable,0,2022-08-01
2021-05-23,26.61607237308399,87.31424330819968,Stable,0,2021-05-23
2023-04-22,27.884080211655405,84.00211091619842,Stable,0,2023-04-22
2023-05-26,29.940549235438247,83.80347141693578,Stable,0,2023-05-26
2023-12-03,28.168018956056567,84.42062042013873,Stable,0,2023-12-03
2022-08-14,30.42274538407708,83.36080276369366,Stable,0,2022-08-14
2021-10-06,30.060643494697207,86.5401309615906,Stable,0,2021-10-06
2022-01-28,28.484763687724232,80.26635780133776,Stable,0,2022-01-28
2021-06-28,28.42699501982088,87.52498487040155,Stable,0,2021-06-28
2023-11-11,29.60134352898178,87.14108061841857,Stable,0,2023-11-11
2022-06-07,30.478416266542155,81.38367746239899,Stable,0,2022-06-07
2023-01-15,29.132369609987368,80.26910117804304,Stable,0,2023-01-15
2022-08-19,27.605998668671937,87.77693821049901,Stable,0,2022-08-19
2022-04-04,28.96335356009762,83.3034057011599,Stable,0,2022-04-04
2022-07-07,27.000545950740666,87.45010693450237,Stable,0,2022-07-07
2022-03-19,26.693782547444144,82.13824599695081,Stable,0,2022-03-19
2022-02-03,26.728218490812033,83.50662028625429,Stable,0,2022-02-03
2023-08-14,29.59544224541445,82.59370986621789,Stable,0,2023-08-14
2022-06-27,26.35901135692788,82.460299537577,Stable,0,2022-06-27
2022-05-18,30.070160316059074,86.25340365770795,Stable,0,2022-05-18
2021-06-12,28.13761253319275,85.23415361632144,Stable,0,2021-06-12
2022-11-02,30.0712129527424,87.75458334669406,Stable,0,2022-11-02
2022-08-26,28.66212985699502,86.50900030262193,Stable,0,2022-08-26
2022-12-24,27.647173809031163,80.5589959432269,Stable,0,2022-12-24
2022-10-23,29.24898317216198,83.58520338322963,Stable,0,2022-10-23
2023-03-07,27.17932923374934,84.3306654200668,Stable,0,2023-03-07
2023-08-04,27.433145990846064,81.62067030722484,Stable,0,2023-08-04
2023-05-13,29.27964450116948,81.51096283884632,Stable,0,2023-05-13
2023-03-12,28.182316413428374,82.83572612486357,Stable,0,2023-03-12
2021-02-23,29.860513726139157,84.14317174379487,Stable,0,2021-02-23
2023-08-26,29.969063266826193,85.19967447018058,Stable,0,2023-08-26
2023-01-08,29.307451869257093,83.81168317922504,Stable,0,2023-01-08
2022-02-14,28.032689973389655,88.14327822463271,Stable,0,2022-02-14
2021-12-26,26.682361857455007,81.89845840640568,Stable,0,2021-12-26
2021-12-17,29.447954799030068,87.76786394433257,Stable,0,2021-12-17
2021-06-04,28.909634054971345,83.16063773302027,Stable,0,2021-06-04
2021-11-11,30.241247632232728,82.91418345106732,Stable,0,2021-11-11
2022-12-27,28.60108296316663,80.16346642800993,Stable,0,2022-12-27
2023-09-14,26.357783206050744,85.2932933265944,Stable,0,2023-09-14
2021-04-10,30.10983996122502,84.90323393376057,Stable,0,2021-04-10
2021-12-21,27.528239741636316,80.37775674548914,Stable,0,2021-12-21
2023-05-02,27.96541812580675,88.06313215873732,Stable,0,2023-05-02
2023-05-22,28.57796283304476,82.13419048463027,Stable,0,2023-05-22
2021-08-23,28.395222720339547,87.10756318480955,Stable,0,2021-08-23
2021-03-31,29.126913542864596,84.85935178754838,Stable,0,2021-03-31
2021-10-05,29.990449602009868,83.89947782667659,Stable,0,2021-10-05
2022-02-08,27.84796592204736,86.05480248941745,Stable,0,2022-02-08
2022-03-31,30.49480636595807,87.15037194297324,Stable,0,2022-03-31
2022-11-14,27.97287757409264,85.68808879207671,Stable,0,2022-11-14
2023-08-19,29.523788501138707,88.11242537883045,Stable,0,2023-08-19
2023-01-31,29.863005494473803,84.83930254573292,Stable,0,2023-01-31
2022-07-16,26.410492931722363,80.80286337769738,Stable,0,2022-07-16
2023-10-09,26.987427447076076,86.41625802453098,Stable,0,2023-10-09
2022-02-27,29.8776562785449,86.21782723592015,Stable,0,2022-02-27
2022-08-24,29.73412865102917,84.66547310552507,Stable,0,2022-08-24
2022-07-20,28.35827073365181,84.99761575514104,Stable,0,2022-07-20
2022-07-21,29.644917952876987,83.6356346247698,Stable,0,2022-07-21
2023-10-14,30.219049511957113,84.37382162628188,Stable,0,2023-10-14
2022-10-09,28.803250299459975,84.41788320001538,Stable,0,2022-10-09
2021-03-26,27.607088112350183,86.95259844886246,Stable,0,2021-03-26
2023-04-10,27.701491617290575,88.1555233037221,Stable,0,2023-04-10
2022-09-11,29.7111180692412,86.1085698640103,Stable,0,2022-09-11
2023-07-07,29.745543736980988,87.20287105759907,Stable,0,2023-07-07
2022-12-22,27.323698495342317,80.78660761641198,Stable,0,2022-12-22
2021-04-22,30.066567663518654,83.50086619558822,Stable,0,2021-04-22
2023-08-21,29.05213708444418,81.8058188519476,Stable,0,2023-08-21
2022-11-20,30.220721219763277,84.17404996311265,Stable,0,2022-11-20
2023-11-12,26.65362909815784,84.40201531960855,Stable,0,2023-11-12
2022-06-09,27.463032246847305,84.79935858302736,Stable,0,2022-06-09
2021-05-27,30.32840359792686,85.50442647696381,Stable,0,2021-05-27
2023-10-13,28.15721838342595,85.30588000961545,Stable,0,2023-10-13
2023-01-08,28.5402793088087,84.16520271825019,Stable,0,2023-01-08
2023-07-26,29.64382880973958,87.55813269903307,Stable,0,2023-07-26
2021-04-08,29.750340955951643,83.78609120481208,Stable,0,2021-04-08
2021-10-12,30.122674832545034,84.77084996993484,Stable,0,2021-10-12
2022-04-23,26.813548370081712,85.5119331709864,Stable,0,2022-04-23
2021-02-13,27.123317539345702,84.10357744509419,Stable,0,2021-02-13
2022-09-02,30.145791125278137,83.09362905027814,Stable,0,2022-09-02
2021-10-26,26.559489763928795,87.37987665214985,Stable,0,2021-10-26
2021-02-28,30.33024270751963,81.3526947434437,Stable,0,2021-02-28
2022-05-31,26.418560996274547,85.27130310873952,Stable,0,2022-05-31
2022-06-12,27.458981340589524,86.4101723686313,Stable,0,2022-06-12
2022-12-30,28.287128282387908,80.56971522706591,Stable,0,2022-12-30
2021-12-03,30.112463968190752,86.43743988496803,Stable,0,2021-12-03
2021-02-06,29.473837510803552,82.57286397603428,Stable,0,2021-02-06
2022-07-10,28.003016099498225,85.41964079703604,Stable,0,2022-07-10
2022-01-31,26.566456365948728,86.7652017889808,Stable,0,2022-01-31
2022-09-07,29.909560403235243,80.06471606515836,Stable,0,2022-09-07
2021-03-01,29.532168960611635,82.33992661502697,Stable,0,2021-03-01
2023-11-23,27.296824224156833,86.42224736866243,Stable,0,2023-11-23
2021-09-28,26.38498880778908,83.20996268377169,Stable,0,2021-09-28
2023-08-23,29.991887113519553,81.71652538835644,Stable,0,2023-08-23
2022-08-15,28.826214458549742,84.47488758205387,Stable,0,2022-08-15
2022-01-09,29.327422657950635,81.0130087744053,Stable,0,2022-01-09
2023-05-14,27.77246287199892,85.39783416453633,Stable,0,2023-05-14
2023-10-11,28.60460695362566,80.6720512131277,Stable,0,2023-10-11
2023-01-04,30.466132605600272,85.4600401473232,Stable,0,2023-01-04
2022-11-05,26.653858553566536,84.2019517139589,Stable,0,2022-11-05
2021-10-13,29.168497249712424,87.68502633168794,Stable,0,2021-10-13
2022-11-26,27.861055212584525,84.36057748644158,Stable,0,2022-11-26
2021-11-29,29.94125386806345,85.02968733102915,Stable,0,2021-11-29
2021-02-13,27.12965303032242,80.14870770179027,Stable,0,2021-02-13
2021-03-07,28.450863018216108,87.4634565029935,Stable,0,2021-03-07
2022-06-25,28.128620796588688,85.24031128054185,Stable,0,2022-06-25
2022-02-01,28.050780359302617,85.28078687162717,Stable,0,2022-02-01
2022-10-15,26.566750912466382,87.69998532588959,Stable,0,2022-10-15
2021-05-23,28.517935809969103,85.12709140779923,Stable,0,2021-05-23
2022-01-29,28.15996771927794,80.57201550557164,Stable,0,2022-01-29
2021-08-27,29.769781359416413,80.86190868648781,Stable,0,2021-08-27
2021-09-03,29.686931314797803,80.84037997477859,Stable,0,2021-09-03
2023-04-25,27.43432719832302,84.24642763223349,Stable,0,2023-04-25
2023-07-22,28.16646563320433,85.31959465126909,Stable,0,2023-07-22
2021-10-25,28.198989584085496,87.6063456136469,Stable,0,2021-10-25
2022-09-05,28.05668058031997,86.6488659570532,Stable,0,2022-09-05
2023-08-10,29.797860733398355,82.26990307231253,Stable,0,2023-08-10
2023-10-06,28.428438533451637,87.83915114583743,Stable,0,2023-10-06
2022-12-13,28.320055461789735,80.24694403160991,Stable,0,2022-12-13
2021-11-07,26.877425730465816,83.03926841868702,Stable,0,2021-11-07
2022-08-07,28.992542832729058,87.90030568194723,Stable,0,2022-08-07
2022-06-18,30.481184036447573,87.26378835386527,Stable,0,2022-06-18
2022-11-27,26.491569136009566,81.9410319455704,Stable,0,2022-11-27
2021-04-04,28.17295092831555,84.5281775814318,Stable,0,2021-04-04
2022-08-10,27.609489137434,80.08115820630846,Stable,0,2022-08-10
2023-04-05,30.00260926587004,84.32095077391662,Stable,0,2023-04-05
2023-01-29,30.01904842824403,82.18667210506446,Stable,0,2023-01-29
2021-10-20,28.117976055362544,81.63373453728404,Stable,0,2021-10-20
2021-07-04,29.79754580830567,82.61504341683046,Stable,0,2021-07-04
2022-03-21,29.677301844713487,87.68817059534567,Stable,0,2022-03-21
2022-12-27,27.77154071833709,87.13009311187204,Stable,0,2022-12-27
2022-05-16,28.116362784921964,87.78877795987489,Stable,0,2022-05-16
2021-07-12,27.178680375109643,87.90750538618924,Stable,0,2021-07-12
2021-10-15,29.92736624469481,84.14041289998647,Stable,0,2021-10-15
2023-12-16,29.85846605369138,87.22704869372909,Stable,0,2023-12-16
2022-01-01,29.038767102751592,80.19389085994806,Stable,0,2022-01-01
2021-07-21,30.404613224934018,86.13390170569095,Stable,0,2021-07-21
2021-04-15,26.67369005861106,84.84967252425729,Stable,0,2021-04-15
2022-03-04,27.986714108704607,85.88248060109683,Stable,0,2022-03-04
2023-10-26,27.77109343024919,82.7079808203366,Stable,0,2023-10-26
2023-02-19,26.842290636301584,84.88299737256666,Stable,0,2023-02-19
2023-04-24,27.673014257768397,83.12992327796152,Stable,0,2023-04-24
2021-03-06,29.39228811483419,84.21608989035194,Stable,0,2021-03-06
2022-12-18,29.77384947324476,82.65099869491503,Stable,0,2022-12-18
2021-10-30,26.638634325943283,85.88476962760627,Stable,0,2021-10-30
2022-07-24,28.03424552201551,80.9317905485125,Stable,0,2022-07-24
2021-02-12,28.43762129016003,84.3971369827897,Stable,0,2021-02-12
2021-01-16,27.65767786404345,81.84834648675422,Stable,0,2021-01-16
2022-01-28,28.035865166619747,87.84212710045473,Stable,0,2022-01-28
2023-06-27,29.93925587952615,83.78972263057123,Stable,0,2023-06-27
2021-06-21,28.223441376394145,83.29800607900961,Stable,0,2021-06-21
2021-09-29,30.29618333453668,85.34864166045338,Stable,0,2021-09-29
2023-03-04,29.47351535705272,81.6688278541811,Stable,0,2023-03-04
2022-10-04,27.697065658777625,86.01497658827915,Stable,0,2022-10-04
2023-12-14,29.88158072097144,82.37141231882357,Stable,0,2023-12-14
2022-10-05,28.932540965345268,87.92005337177491,Stable,0,2022-10-05
2023-12-01,26.48687093252488,83.41231514207767,Stable,0,2023-12-01
2023-02-11,30.15363229040635,84.24318627759902,Stable,0,2023-02-11
2023-03-30,28.55853733522202,81.67840040272888,Stable,0,2023-03-30
2022-04-26,29.740256952616853,88.12253820981809,Stable,0,2022-04-26
2022-06-19,26.617708430487568,87.8007467849159,Stable,0,2022-06-19
2023-07-03,30.48528357404396,81.98472510210208,Stable,0,2023-07-03
2022-02-14,29.99078957840553,84.33379767790835,Stable,0,2022-02-14
2023-01-31,29.93438870866773,84.14155084291122,Stable,0,2023-01-31
2023-05-22,27.21628063948412,83.55253697925181,Stable,0,2023-05-22
2022-06-08,29.74122845080135,83.57079120711971,Stable,0,2022-06-08
2022-03-23,30.45467591630161,83.11316750047096,Stable,0,2022-03-23
2022-11-05,27.35933141161503,80.75971243908891,Stable,0,2022-11-05
2022-08-04,30.45638409833679,82.45476942274209,Stable,0,2022-08-04
2023-10-04,29.59854109759491,81.0158438551373,Stable,0,2023-10-04
2021-05-21,30.12332324659469,85.0111865683451,Stable,0,2021-05-21
2023-02-26,28.638858546845228,80.6202486471319,Stable,0,2023-02-26
2021-09-06,28.17168415146663,86.61497758060962,Stable,0,2021-09-06
2023-09-09,28.58838866877111,84.48356023517964,Stable,0,2023-09-09
2022-07-30,28.847508822516463,83.80504575260049,Stable,0,2022-07-30
2023-06-16,29.520901329789883,84.50029325554608,Stable,0,2023-06-16
2022-09-08,30.4973485190867,85.26805482864773,Stable,0,2022-09-08
2022-09-13,26.479351006582785,82.45777461346663,Stable,0,2022-09-13
2022-09-29,26.89643218902164,85.90509339755047,Stable,0,2022-09-29
2021-05-02,28.022120100116183,81.3161375131551,Stable,0,2021-05-02
2021-01-12,28.698883910883296,83.04815303084756,Stable,0,2021-01-12
2023-05-18,28.55609779924448,85.93515763176129,Stable,0,2023-05-18
2022-09-13,29.656419927171324,82.68387251767737,Stable,0,2022-09-13
2023-12-06,26.65202019827606,87.07850208653764,Stable,0,2023-12-06
2022-10-21,29.065829096738415,84.3676132376108,Stable,0,2022-10-21
2022-06-07,26.94505735728042,84.59232176845691,Stable,0,2022-06-07
2021-06-14,30.47020334809262,88.25503233687758,Stable,0,2021-06-14
2022-06-12,27.408279049367295,83.39439447108347,Stable,0,2022-06-12
2023-09-17,26.90527702038496,87.28573097552398,Stable,0,2023-09-17
2023-02-23,30.175286866675975,85.85843295993759,Stable,0,2023-02-23
2023-05-11,28.73425242474342,87.48278426472154,Stable,0,2023-05-11
2022-01-01,29.834692355704824,84.92335940560503,Stable,0,2022-01-01
2021-11-05,28.253382586268216,87.31947839843801,Stable,0,2021-11-05
2023-11-25,27.051440604920284,87.44532421697726,Stable,0,2023-11-25
2021-02-21,26.424307953290356,86.47274885559952,Stable,0,2021-02-21
2021-04-01,28.05053724726147,81.32067765902558,Stable,0,2021-04-01
2023-05-16,28.450413432769803,80.09658941982562,Stable,0,2023-05-16
2022-06-09,29.68490089515634,80.91803795014349,Stable,0,2022-06-09
2023-03-03,26.685562324951658,85.08124724739251,Stable,0,2023-03-03
2022-12-31,28.90101753139269,81.47255414263694,Stable,0,2022-12-31
2023-01-21,26.550421970915217,86.2169223481855,Stable,0,2023-01-21
2022-06-15,29.541551012163072,81.39447093898738,Stable,0,2022-06-15
2022-01-14,29.794067921600465,80.18620488337594,Stable,0,2022-01-14
2023-01-05,29.524574174625965,87.91142191126092,Stable,0,2023-01-05
2021-09-17,26.94875857341206,85.94134775896666,Stable,0,2021-09-17
2023-10-21,27.094390194832467,87.32270414839466,Stable,0,2023-10-21
2023-03-23,26.92041047414605,82.74993631976018,Stable,0,2023-03-23
2022-09-10,27.746480525447183,82.22194274466322,Stable,0,2022-09-10
2023-11-15,30.130563111421036,83.88692859637233,Stable,0,2023-11-15
2021-07-20,28.44253679093194,80.61354861178546,Stable,0,2021-07-20
2023-01-15,26.800316086260334,84.78828858350766,Stable,0,2023-01-15
2021-04-18,26.98483702711562,85.16720363671885,Stable,0,2021-04-18
2023-08-11,30.154709514154053,84.08273862605392,Stable,0,2023-08-11
2022-05-26,27.334472708614115,82.25055446125532,Stable,0,2022-05-26
2023-10-04,30.409186264839313,85.06322460375578,Stable,0,2023-10-04
2021-07-06,26.949824609665317,84.29582792366374,Stable,0,2021-07-06
2022-09-05,26.39900833854913,85.1796879356222,Stable,0,2022-09-05
2021-04-13,26.665407025661004,82.38908659569,Stable,0,2021-04-13
2021-10-05,28.30515927795159,87.15291862060064,Stable,0,2021-10-05
2022-05-24,26.6441680955098,85.68358231294387,Stable,0,2022-05-24
2023-02-19,26.778123514206225,81.60166944181182,Stable,0,2023-02-19
2023-03-19,27.67611049508416,88.27565728935548,Stable,0,2023-03-19
2022-06-29,28.37886072620604,85.49908623789756,Stable,0,2022-06-29
2022-09-10,29.392624120963166,86.63163278060755,Stable,0,2022-09-10
2022-08-14,28.495524440379313,82.85397940136254,Stable,0,2022-08-14
2021-04-15,26.78959271328435,80.61584761607742,Stable,0,2021-04-15
2021-02-25,26.956707794845475,82.75382057330691,Stable,0,2021-02-25
2022-03-25,29.93188776385497,80.61576822378836,Stable,0,2022-03-25
2023-05-11,26.721242404476133,86.41397115465298,Stable,0,2023-05-11
2022-06-21,29.515958905736355,80.96306205260069,Stable,0,2022-06-21
2023-01-01,29.630769804990024,86.42619962333607,Stable,0,2023-01-01
2023-11-03,28.902944368028777,80.22621565623815,Stable,0,2023-11-03
2021-06-11,30.130148039075852,86.64952579486345,Stable,0,2021-06-11
2021-01-05,27.80335839102587,83.34351199052169,Stable,0,2021-01-05
2023-10-24,26.57605981274888,80.96615708933909,Stable,0,2023-10-24
2023-02-18,27.948107948799343,85.39951806580417,Stable,0,2023-02-18
2023-02-12,27.96622063766571,83.30674391285729,Stable,0,2023-02-12
2021-04-23,30.474928177982314,82.99490985632569,Stable,0,2021-04-23
2023-11-02,26.682788255292444,87.68888590939083,Stable,0,2023-11-02
2021-06-17,26.37188194726519,85.09997734840923,Stable,0,2021-06-17
2021-09-07,30.18645076210971,81.66068602085366,Stable,0,2021-09-07
2021-09-04,28.383447523060006,85.14730071035713,Stable,0,2021-09-04
2023-12-05,30.085174420174862,85.445452461068,Stable,0,2023-12-05
2023-05-29,26.59215129217736,83.49841530835027,Stable,0,2023-05-29
2022-07-06,28.750315980317215,82.55433267000271,Stable,0,2022-07-06
2022-12-08,27.544340607953753,86.3865007770465,Stable,0,2022-12-08
2022-04-07,27.87819548399366,82.71025656117544,Stable,0,2022-04-07
2022-06-22,27.089032717679604,86.97152156710597,Stable,0,2022-06-22
2023-09-24,30.100130311570425,81.58725771266143,Stable,0,2023-09-24
2023-11-15,27.39927894589554,87.95766433909408,Stable,0,2023-11-15
2023-06-23,27.383802271346408,87.50073177871415,Stable,0,2023-06-23
2021-04-20,30.27260054073807,81.37930989908688,Stable,0,2021-04-20
2021-06-23,30.4379514246978,82.58727420979305,Stable,0,2021-06-23
2021-01-03,29.164846778361888,81.17871883044216,Stable,0,2021-01-03
2021-01-07,28.700407182765954,87.89880693866222,Stable,0,2021-01-07
2023-02-17,28.89261247803674,80.10336960128807,Stable,0,2023-02-17
2021-12-11,27.062059419011025,83.98736899557827,Stable,0,2021-12-11
2021-04-19,29.550895667975325,86.96262110333907,Stable,0,2021-04-19
2023-05-15,29.578661573516428,83.84174785115577,Stable,0,2023-05-15
2021-04-21,29.71572056877393,87.82578481584585,Stable,0,2021-04-21
2022-11-02,28.63098247999395,87.84957287978136,Stable,0,2022-11-02
2023-06-28,28.846763022851786,82.59018011416768,Stable,0,2023-06-28
2023-07-21,29.454561584427463,83.46853180591184,Stable,0,2023-07-21
2021-06-22,28.726319601800576,81.38057086219871,Stable,0,2021-06-22
2021-11-30,27.2588947945788,87.22031345391225,Stable,0,2021-11-30
2021-09-17,29.976279062201936,84.44718644980503,Stable,0,2021-09-17
2023-10-19,29.254063691695993,84.06056591410733,Stable,0,2023-10-19
2021-05-23,27.74327095366046,87.97863667848023,Stable,0,2021-05-23
2022-10-23,30.04339182925825,84.65026546164238,Stable,0,2022-10-23
2022-11-12,26.82421781030327,87.33847404434408,Stable,0,2022-11-12
2023-08-30,28.254735974224868,86.31195248061586,Stable,0,2023-08-30
2023-05-09,29.73376422748927,86.73411974126579,Stable,0,2023-05-09
2021-04-25,27.76760568322261,81.3221213508745,Stable,0,2021-04-25
2023-11-02,26.848883687753816,83.55791129184837,Stable,0,2023-11-02
2023-05-21,28.03010499920495,86.1324570161181,Stable,0,2023-05-21
2021-04-29,27.87824347823602,85.94068120433016,Stable,0,2021-04-29
2023-07-25,27.070496348283047,80.26808823164374,Stable,0,2023-07-25
2023-12-18,28.696905493497468,88.1737888443522,Stable,0,2023-12-18
2023-03-24,30.31681904472427,81.16766828089993,Stable,0,2023-03-24
2022-01-06,26.573741317478156,82.33518430595541,Stable,0,2022-01-06
2022-03-12,26.641765105242005,85.55043169924885,Stable,0,2022-03-12
2021-07-25,29.91877035000159,85.58088617551519,Stable,0,2021-07-25
2023-04-03,27.547281268776537,85.10304017904507,Stable,0,2023-04-03
2021-01-10,29.699830248801963,81.94827496321253,Stable,0,2021-01-10
2023-08-25,26.865020327595655,85.90442649989205,Stable,0,2023-08-25
2022-07-16,27.168202824541332,86.01856323295353,Stable,0,2022-07-16
2022-07-17,29.07143685491968,87.62102009430347,Stable,0,2022-07-17
2022-10-14,29.76016466063153,83.87966699349414,Stable,0,2022-10-14
2021-07-18,28.018141182956292,83.0352264076542,Stable,0,2021-07-18
2023-06-18,27.525527000217988,85.59368512129319,Stable,0,2023-06-18
2022-08-12,27.414539868615694,84.31394843392852,Stable,0,2022-08-12
2023-04-14,29.34682786310502,86.56218365816977,Stable,0,2023-04-14
2022-07-11,30.284388375998937,87.8763645604612,Stable,0,2022-07-11
2022-02-17,28.178149892842313,82.96963546478814,Stable,0,2022-02-17
2021-12-27,26.68563560894899,85.00636203277585,Stable,0,2021-12-27
2022-07-25,28.480181370674305,80.19253816033971,Stable,0,2022-07-25
2023-06-14,26.772299239127523,84.32776221864009,Stable,0,2023-06-14
2021-11-25,29.598802971448904,88.21663702390059,Stable,0,2021-11-25
2023-06-06,29.966309281082864,88.19454985665993,Stable,0,2023-06-06
2023-01-24,29.042113848009553,83.72224597746542,Stable,0,2023-01-24
2021-12-16,30.473799896844845,82.16739108888828,Stable,0,2021-12-16
2023-01-02,28.43630848259332,87.68212626986642,Stable,0,2023-01-02
2023-09-02,26.85082907530405,83.65578768561367,Stable,0,2023-09-02
2021-05-31,27.742285704254225,86.49490021413726,Stable,0,2021-05-31
2023-11-17,29.055667017152334,87.49170690636288,Stable,0,2023-11-17
2021-05-09,28.763345578962063,83.39557526802176,Stable,0,2021-05-09
2022-03-20,27.215134035698632,87.23722146890512,Stable,0,2022-03-20
2023-04-04,28.92262536454388,84.50123244735897,Stable,0,2023-04-04
2023-03-08,30.394590931948308,85.59845295999892,Stable,0,2023-03-08
2023-03-04,29.643344633225407,80.89460278125947,Stable,0,2023-03-04
2021-04-19,28.099381826429767,82.51524423513862,Stable,0,2021-04-19
2022-08-18,28.099295736947383,86.2469701482287,Stable,0,2022-08-18
2023-09-22,26.53395762536232,80.53980995520118,Stable,0,2023-09-22
2022-07-06,30.466412605575854,81.00137663178076,Stable,0,2022-07-06
2023-04-04,29.147303748853012,88.04241091674182,Stable,0,2023-04-04
2023-06-03,28.8724776070349,88.26189151834463,Stable,0,2023-06-03
2021-01-17,27.115193101004703,87.66263024239913,Stable,0,2021-01-17
2023-04-13,27.58001907955667,81.14514520305876,Stable,0,2023-04-13
2022-09-20,29.679705632069844,80.13258663295883,Stable,0,2022-09-20
2022-03-08,30.39818558903089,83.64720869008659,Stable,0,2022-03-08
2022-03-15,28.161331786523885,87.61219839573717,Stable,0,2022-03-15
2022-02-16,27.51697658226748,80.73908532345956,Stable,0,2022-02-16
2022-05-30,27.26805243365767,84.06816143836669,Stable,0,2022-05-30
2022-08-09,27.022856252064944,80.2057008912221,Stable,0,2022-08-09
2023-03-07,29.78224291389741,80.41020720897455,Stable,0,2023-03-07
2022-07-22,29.441599499914236,81.89813677445524,Stable,0,2022-07-22
2021-02-15,26.356052801931774,87.46983738463089,Stable,0,2021-02-15
2022-07-02,29.54915748958828,87.6992873359594,Stable,0,2022-07-02
2023-06-16,30.14419676470447,83.6573556981755,Stable,0,2023-06-16
2023-10-07,28.574471075048695,85.72413756525673,Stable,0,2023-10-07
2022-10-16,29.765012040939983,84.88764920784418,Stable,0,2022-10-16
2022-06-13,28.776076378036468,85.07615292896432,Stable,0,2022-06-13
2023-07-12,29.352710421520516,80.15807802949473,Stable,0,2023-07-12
2021-10-30,26.587281562753237,80.17554496513458,Stable,0,2021-10-30
2023-02-15,29.462780629209284,81.00524870256127,Stable,0,2023-02-15
2022-09-23,28.309170552873013,85.7374950061145,Stable,0,2022-09-23
2021-06-12,30.058226240028027,87.01251072626123,Stable,0,2021-06-12
2021-04-14,26.64434701111459,83.44328476209931,Stable,0,2021-04-14
2022-10-02,27.324422877789313,86.1876539122311,Stable,0,2022-10-02
2023-07-31,30.016077943250497,82.11301832241843,Stable,0,2023-07-31
2023-10-06,26.9253591935177,87.87441112844554,Stable,0,2023-10-06
2021-06-09,26.411309890428058,86.21853652088024,Stable,0,2021-06-09
2022-05-28,29.775764367779015,81.68948610902399,Stable,0,2022-05-28
2022-02-16,26.7122289527775,87.79172221534888,Stable,0,2022-02-16
2021-11-02,26.37033721680068,85.63590699035875,Stable,0,2021-11-02
